Week Ending,Provider State,Residents Total Admissions COVID-19,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases
2020-07-26,DC,290.0,479.0,289.0,233.0,93.0,2602.0,1972.0,0.0,0.0,267.0,90.0,6.0,12.0,2.0,4164.6,998.7,377.3
2020-07-26,DE,297.0,772.0,373.0,509.0,241.0,4826.0,3442.0,0.0,0.0,465.0,284.0,1.0,7.0,0.0,8241.500000000002,2629.4,1049.6000000000001
2020-07-26,FL,3939.0,9073.0,4720.0,6150.0,1662.0,81064.0,62610.0,0.0,0.0,11111.0,4495.0,20.0,195.0,21.0,103105.70000000008,19242.4,9641.400000000001
2020-07-26,GA,1787.0,5753.0,3695.0,3283.0,1076.0,38074.0,28585.0,0.0,0.0,3771.0,2443.0,12.0,121.0,24.0,69818.39999999994,13903.699999999992,10374.399999999998
2020-07-26,GU,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,HI,7.0,22.0,216.0,195.0,0.0,4201.0,3411.0,0.0,0.0,16.0,260.0,2.0,111.0,20.0,182.0,0.0,0.0
2020-07-26,IA,426.0,1465.0,2016.0,2191.0,407.0,28798.0,21070.0,0.0,0.0,1267.0,3215.0,13.0,111.0,20.0,29556.999999999993,7982.1,4032.6
2020-07-26,ID,34.0,256.0,293.0,278.0,31.0,5922.0,3828.0,0.0,0.0,278.0,504.0,0.0,24.0,0.0,4972.000000000001,696.1,109.3
2020-07-26,IL,4703.0,9420.0,4952.0,7536.0,2739.0,87475.0,57239.0,0.0,0.0,6256.0,4228.0,44.0,380.0,65.0,113404.50000000001,38230.00000000001,17826.599999999984
2020-07-26,IN,1043.0,3839.0,1939.0,3522.0,1407.0,50074.0,34538.0,0.0,0.0,2693.0,1567.0,15.0,209.0,41.0,60260.59999999999,25156.59999999999,9489.399999999996
2020-07-26,KS,244.0,520.0,910.0,1203.0,125.0,20626.0,15934.0,0.0,0.0,590.0,1673.0,0.0,25.0,0.0,10481.7,2489.5,1138.3
2020-07-26,KY,757.0,1914.0,960.0,1775.0,379.0,26227.0,20755.0,0.0,0.0,1219.0,1194.0,7.0,227.0,0.0,26182.800000000007,5662.8,1946.7
2020-07-26,LA,1710.0,5232.0,1196.0,3329.0,1348.0,33291.0,22397.0,0.0,0.0,3969.0,1114.0,22.0,159.0,32.0,64387.099999999984,17222.7,9448.599999999997
2020-07-26,MA,3574.0,10404.0,3796.0,6383.0,3506.0,42702.0,30258.0,0.0,0.0,5959.0,1797.0,21.0,107.0,9.0,134556.39999999994,45580.900000000016,20534.79999999998
2020-07-26,MD,1620.0,4809.0,1527.0,3286.0,1183.0,26958.0,19881.0,0.0,0.0,2942.0,1308.0,21.0,340.0,0.0,50652.40000000001,12741.199999999993,5841.200000000001
2020-07-26,ME,48.0,223.0,390.0,610.0,38.0,6611.0,5431.0,0.0,0.0,164.0,564.0,0.0,6.0,0.0,3551.600000000001,578.5,151.9
2020-07-26,MI,2628.0,3774.0,2174.0,7819.0,1498.0,39626.0,31818.0,0.0,0.0,3525.0,5731.0,31.0,267.0,2.0,48341.19999999999,19502.899999999994,12821.6
2020-07-26,MN,743.0,1805.0,1666.0,2862.0,619.0,27478.0,21334.0,0.0,0.0,1524.0,3548.0,8.0,54.0,39.0,24328.500000000004,8488.300000000001,3734.799999999999
2020-07-26,MO,734.0,2538.0,1856.0,3071.0,542.0,54414.0,35326.0,0.0,0.0,1609.0,2030.0,8.0,3.0,0.0,33280.799999999996,7305.7,4098.1
2020-07-26,MS,436.0,2992.0,1585.0,1309.0,577.0,17835.0,14041.0,0.0,0.0,2155.0,1702.0,15.0,29.0,0.0,46129.80000000003,9479.7,2942.3
2020-07-26,MT,36.0,12.0,96.0,249.0,3.0,5725.0,3594.0,0.0,0.0,25.0,290.0,0.0,0.0,0.0,348.6,106.7,90.0
2020-07-26,NC,993.0,2818.0,2340.0,3409.0,695.0,44528.0,33115.0,0.0,0.0,2078.0,2211.0,17.0,91.0,1.0,36039.1,9607.699999999999,4421.9000000000015
2020-07-26,ND,47.0,167.0,135.0,626.0,43.0,5757.0,4809.0,0.0,0.0,341.0,772.0,0.0,0.0,0.0,1996.9999999999998,443.09999999999997,441.7
2020-07-26,NE,195.0,458.0,665.0,1246.0,154.0,14576.0,10179.0,0.0,0.0,480.0,1486.0,1.0,27.0,0.0,9167.8,3250.8999999999996,735.1999999999999
2020-07-26,NH,184.0,1017.0,790.0,939.0,268.0,7331.0,5692.0,0.0,0.0,496.0,906.0,2.0,15.0,0.0,11147.400000000003,3033.4,602.1
2020-07-26,NJ,5144.0,12515.0,3560.0,7317.0,3976.0,51581.0,33707.0,0.0,0.0,7047.0,2011.0,95.0,403.0,12.0,128048.90000000001,41858.9,16009.299999999994
2020-07-26,NM,223.0,467.0,151.0,607.0,160.0,6805.0,4773.0,0.0,0.0,371.0,128.0,1.0,0.0,0.0,7125.7,2686.6,736.4000000000002
2020-07-26,NV,454.0,766.0,961.0,396.0,134.0,6901.0,4956.0,0.0,0.0,615.0,722.0,4.0,208.0,35.0,10104.900000000001,2269.8,418.6
2020-07-26,NY,8808.0,12659.0,6860.0,11564.0,4565.0,111674.0,87486.0,0.0,0.0,13413.0,3663.0,54.0,1641.0,269.0,85229.19999999995,29815.70000000001,26997.299999999992
2020-07-26,OH,2241.0,5403.0,3310.0,7340.0,1444.0,84570.0,64477.0,0.0,0.0,3563.0,2694.0,20.0,562.0,43.0,86697.59999999995,22856.89999999999,11435.2
2020-07-26,OK,349.0,829.0,740.0,1148.0,152.0,27499.0,16633.0,0.0,0.0,667.0,1053.0,5.0,54.0,3.0,16244.299999999994,3239.8000000000006,892.1
2020-07-26,OR,248.0,268.0,551.0,846.0,57.0,9434.0,6586.0,0.0,0.0,248.0,617.0,0.0,6.0,0.0,5705.399999999999,1324.4,212.9
2020-07-26,PA,3652.0,11260.0,7661.0,16983.0,3379.0,85217.0,64378.0,0.0,0.0,6122.0,5421.0,22.0,319.0,35.0,116638.79999999997,36876.90000000001,12057.999999999996
2020-07-26,PR,0.0,1.0,1.0,0.0,0.0,182.0,79.0,0.0,0.0,1.0,5.0,0.0,12.0,0.0,55.6,0.0,0.0
2020-07-26,RI,512.0,1606.0,538.0,1024.0,534.0,8454.0,6149.0,0.0,0.0,922.0,382.0,7.0,14.0,0.0,25621.199999999993,8086.800000000001,1701.0999999999997
2020-07-26,SC,793.0,3028.0,1706.0,2100.0,499.0,19861.0,15466.0,0.0,0.0,2010.0,1879.0,8.0,22.0,0.0,35676.90000000001,6239.200000000001,2479.599999999999
2020-07-26,SD,93.0,118.0,246.0,438.0,40.0,6511.0,5302.0,0.0,0.0,225.0,662.0,1.0,5.0,3.0,2071.8999999999996,480.69999999999993,447.09999999999997
2020-07-26,TN,596.0,1315.0,1078.0,3128.0,217.0,35912.0,24659.0,0.0,0.0,1714.0,1212.0,1.0,196.0,39.0,15739.7,2597.8999999999996,1316.9000000000003
2020-07-26,TX,2518.0,11193.0,4791.0,6841.0,1673.0,131967.0,78566.0,0.0,0.0,9513.0,4478.0,21.0,385.0,123.0,171417.49999999977,27637.6,12011.600000000002
2020-07-26,UT,316.0,430.0,430.0,319.0,97.0,7669.0,5009.0,0.0,0.0,489.0,491.0,1.0,143.0,0.0,7327.999999999999,1739.1000000000001,831.1
2020-07-26,VA,966.0,2601.0,2189.0,2446.0,720.0,31358.0,24408.0,0.0,0.0,1918.0,2096.0,14.0,133.0,31.0,31431.199999999983,9238.400000000001,5445.699999999999
2020-07-26,VT,16.0,98.0,260.0,324.0,33.0,2938.0,2220.0,0.0,0.0,62.0,322.0,0.0,9.0,0.0,1245.1,412.4,68.0
2020-07-26,WA,584.0,1354.0,1162.0,1313.0,306.0,18843.0,13449.0,0.0,0.0,983.0,1269.0,3.0,168.0,16.0,21851.800000000003,5230.100000000001,1722.2000000000003
2020-07-26,WI,605.0,911.0,1177.0,2937.0,213.0,27993.0,19779.0,0.0,0.0,880.0,2628.0,3.0,120.0,0.0,15609.699999999995,3725.4,1806.1000000000004
2020-07-26,WV,67.0,261.0,334.0,1051.0,45.0,10507.0,8834.0,0.0,0.0,216.0,437.0,0.0,0.0,0.0,4104.5,711.9000000000001,148.39999999999998
2020-07-26,WY,13.0,16.0,62.0,170.0,5.0,2889.0,2200.0,0.0,0.0,35.0,162.0,0.0,0.0,0.0,285.7,89.3,31.3
2020-08-02,AK,8.0,20.0,38.0,34.0,2.0,830.0,668.0,0.0,0.0,32.0,92.0,0.0,0.0,0.0,1127.0,111.1,10.5
2020-08-02,AL,814.0,4688.0,2263.0,2590.0,669.0,26508.0,19842.0,0.0,0.0,3623.0,2887.0,12.0,25.0,0.0,57198.40000000003,8652.3,2578.3999999999996
2020-08-02,AR,235.0,1462.0,1528.0,1600.0,222.0,23642.0,15687.0,0.0,0.0,1175.0,1224.0,5.0,0.0,0.0,23418.59999999999,3865.900000000001,1359.4
2020-08-02,AZ,1754.0,2401.0,1398.0,1632.0,501.0,15761.0,9875.0,0.0,0.0,1899.0,1506.0,3.0,284.0,23.0,36345.1,7131.900000000001,2793.8999999999996
2020-08-02,CA,8141.0,16742.0,19003.0,10929.0,3233.0,114719.0,86046.0,0.0,0.0,13391.0,9689.0,70.0,3102.0,352.0,228118.7000000001,44745.10000000002,21251.19999999996
2020-08-02,CO,592.0,1268.0,1014.0,1881.0,496.0,20153.0,14558.0,0.0,0.0,1127.0,1070.0,5.0,22.0,3.0,19593.699999999993,7484.5,3162.2999999999993
2020-08-02,CT,2314.0,6421.0,2699.0,4206.0,1870.0,24403.0,17747.0,0.0,0.0,3013.0,1359.0,14.0,44.0,0.0,73727.2,21611.099999999984,5288.400000000003
2020-08-02,DC,301.0,481.0,294.0,239.0,93.0,2595.0,1999.0,0.0,0.0,280.0,91.0,6.0,12.0,0.0,4107.599999999999,976.8,376.3
2020-08-02,DE,308.0,777.0,379.0,517.0,242.0,4826.0,3434.0,0.0,0.0,476.0,297.0,1.0,7.0,0.0,8316.800000000001,2636.9000000000005,1047.7
2020-08-02,FL,4762.0,10577.0,5296.0,6720.0,1936.0,80734.0,61993.0,0.0,0.0,12646.0,4901.0,26.0,208.0,28.0,120835.00000000003,22571.300000000007,11109.800000000001
2020-08-02,GA,1921.0,6287.0,3955.0,3516.0,1194.0,37989.0,28357.0,0.0,0.0,4159.0,2661.0,13.0,121.0,23.0,76075.79999999994,15260.799999999992,10481.1
2020-08-02,GU,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,HI,10.0,25.0,226.0,209.0,0.0,4201.0,3365.0,0.0,0.0,18.0,270.0,2.0,110.0,21.0,212.1,0.0,0.0
2020-08-02,IA,441.0,1558.0,2133.0,2347.0,439.0,28758.0,20885.0,0.0,0.0,1371.0,3430.0,13.0,111.0,31.0,31368.799999999985,8732.1,4300.2
2020-08-02,ID,45.0,368.0,316.0,313.0,47.0,5922.0,3797.0,0.0,0.0,360.0,564.0,0.0,25.0,0.0,7170.099999999999,991.8,128.2
2020-08-02,IL,4798.0,9621.0,5110.0,7843.0,2772.0,87476.0,57244.0,0.0,0.0,6482.0,4432.0,44.0,381.0,66.0,109536.40000000002,32105.800000000003,17565.199999999993
2020-08-02,IN,1071.0,3949.0,2004.0,3697.0,1434.0,50073.0,34087.0,0.0,0.0,2816.0,1666.0,15.0,210.0,37.0,61685.70000000002,26968.6,9607.700000000003
2020-08-02,KS,266.0,571.0,986.0,1296.0,136.0,20676.0,15923.0,0.0,0.0,647.0,1773.0,0.0,25.0,0.0,11346.499999999996,2684.9,1198.1000000000001
2020-08-02,KY,806.0,1996.0,990.0,1866.0,392.0,26217.0,20739.0,0.0,0.0,1313.0,1266.0,7.0,227.0,0.0,27498.199999999997,5802.4,2015.0
2020-08-02,LA,1861.0,5791.0,1243.0,3557.0,1443.0,33291.0,22208.0,0.0,0.0,4408.0,1174.0,23.0,157.0,30.0,71823.50000000003,17966.899999999998,9288.500000000005
2020-08-02,MA,3619.0,10407.0,3838.0,6507.0,3503.0,42444.0,30287.0,0.0,0.0,6017.0,1824.0,21.0,107.0,9.0,131022.8000000001,43982.000000000015,20635.39999999999
2020-08-02,MD,1667.0,4941.0,1557.0,3402.0,1202.0,26958.0,19938.0,0.0,0.0,3074.0,1349.0,21.0,340.0,0.0,54314.4,13695.699999999995,5978.099999999999
2020-08-02,ME,52.0,233.0,407.0,642.0,38.0,6614.0,5453.0,0.0,0.0,170.0,591.0,0.0,6.0,0.0,3664.6000000000004,575.3,151.9
2020-08-02,MI,2675.0,3864.0,2252.0,8272.0,1508.0,39373.0,33456.0,0.0,0.0,3715.0,5983.0,31.0,267.0,2.0,49008.9,19323.899999999998,12102.000000000002
2020-08-02,MN,782.0,1841.0,1725.0,2994.0,628.0,27478.0,21311.0,0.0,0.0,1604.0,3774.0,9.0,53.0,42.0,25010.500000000007,8538.800000000001,3817.0999999999995
2020-08-02,MO,777.0,2796.0,1909.0,3260.0,580.0,54395.0,35269.0,0.0,0.0,1807.0,2156.0,9.0,3.0,0.0,36571.09999999999,7819.999999999999,4280.600000000002
2020-08-02,MS,475.0,3293.0,1766.0,1436.0,648.0,17835.0,13972.0,0.0,0.0,2420.0,1886.0,17.0,30.0,4.0,50283.50000000001,10330.6,3928.2999999999997
2020-08-02,MT,38.0,17.0,103.0,263.0,4.0,5725.0,3608.0,0.0,0.0,30.0,317.0,0.0,0.0,0.0,411.6,126.6,123.3
2020-08-02,NC,1092.0,3202.0,2463.0,3654.0,753.0,44538.0,33100.0,0.0,0.0,2368.0,2386.0,19.0,91.0,0.0,40538.99999999999,10218.7,4653.7
2020-08-02,ND,52.0,187.0,155.0,646.0,44.0,5757.0,4811.0,0.0,0.0,370.0,818.0,0.0,0.0,0.0,2306.699999999999,448.79999999999995,531.0
2020-08-02,NE,206.0,505.0,686.0,1322.0,157.0,14576.0,10237.0,0.0,0.0,533.0,1586.0,1.0,27.0,0.0,9868.500000000002,3408.8,745.3
2020-08-02,NH,190.0,1020.0,800.0,982.0,269.0,7331.0,5742.0,0.0,0.0,506.0,928.0,2.0,15.0,0.0,11083.600000000002,3032.3999999999996,602.4
2020-08-02,NJ,5253.0,12585.0,3605.0,7485.0,4040.0,51651.0,33887.0,0.0,0.0,7146.0,2020.0,95.0,402.0,29.0,127995.60000000003,42420.600000000006,16006.8
2020-08-02,NM,231.0,505.0,154.0,631.0,167.0,6805.0,4748.0,0.0,0.0,402.0,140.0,1.0,0.0,0.0,8053.3,2830.5,751.1
2020-08-02,NV,478.0,838.0,989.0,421.0,143.0,6901.0,4944.0,0.0,0.0,684.0,792.0,4.0,208.0,35.0,10943.599999999999,2334.6000000000004,460.6000000000001
2020-08-02,NY,8999.0,12735.0,6944.0,11975.0,4581.0,111812.0,87947.0,0.0,0.0,13679.0,3704.0,54.0,1645.0,258.0,85952.00000000006,30220.200000000015,26989.499999999975
2020-08-02,OH,2411.0,5733.0,3522.0,7719.0,1504.0,84568.0,64730.0,0.0,0.0,3882.0,2886.0,20.0,539.0,38.0,89163.89999999994,24029.999999999993,11512.999999999998
2020-08-02,OK,384.0,918.0,828.0,1250.0,171.0,27429.0,16505.0,0.0,0.0,753.0,1176.0,5.0,54.0,3.0,17782.500000000004,3484.1000000000004,994.5
2020-08-02,OR,264.0,289.0,577.0,916.0,59.0,9434.0,6570.0,0.0,0.0,282.0,652.0,0.0,6.0,0.0,6210.499999999997,1335.1,215.20000000000005
2020-08-02,PA,3771.0,11518.0,7928.0,17584.0,3429.0,85234.0,64454.0,0.0,0.0,6390.0,5667.0,22.0,323.0,30.0,118932.70000000003,37152.900000000016,12048.099999999995
2020-08-02,PR,0.0,1.0,1.0,0.0,0.0,182.0,82.0,0.0,0.0,1.0,5.0,0.0,12.0,0.0,66.7,0.0,0.0
2020-08-02,RI,531.0,1622.0,551.0,1054.0,535.0,8454.0,6157.0,0.0,0.0,951.0,396.0,7.0,14.0,0.0,48634.5,13565.4,1700.6999999999998
2020-08-02,SC,906.0,3406.0,1884.0,2306.0,582.0,19861.0,15424.0,0.0,0.0,2256.0,2015.0,12.0,22.0,0.0,39851.49999999999,7091.900000000004,2686.7999999999984
2020-08-02,SD,98.0,125.0,273.0,463.0,43.0,6510.0,5350.0,0.0,0.0,236.0,703.0,1.0,5.0,3.0,2240.7,534.7,425.7
2020-08-02,TN,690.0,1576.0,1169.0,3304.0,250.0,35922.0,24509.0,0.0,0.0,2159.0,1315.0,1.0,191.0,44.0,23434.500000000004,3459.2,1593.8999999999994
2020-08-02,TX,3128.0,13231.0,5123.0,7596.0,2082.0,132098.0,78012.0,0.0,0.0,10796.0,4810.0,30.0,386.0,136.0,203137.59999999974,32863.50000000001,12139.100000000004
2020-08-02,UT,376.0,473.0,441.0,352.0,108.0,7709.0,5010.0,0.0,0.0,535.0,523.0,1.0,145.0,0.0,8767.5,2108.1,877.2
2020-08-02,VA,1010.0,2780.0,2274.0,2553.0,739.0,31358.0,24715.0,0.0,0.0,2052.0,2203.0,14.0,136.0,31.0,33345.69999999999,9290.099999999997,5471.499999999998
2020-08-02,VT,16.0,98.0,267.0,334.0,33.0,2938.0,2215.0,0.0,0.0,62.0,334.0,0.0,9.0,0.0,1229.0,406.8,68.0
2020-08-02,WA,632.0,1470.0,1231.0,1404.0,333.0,18851.0,13456.0,0.0,0.0,1106.0,1392.0,4.0,168.0,19.0,23420.300000000003,5689.800000000003,1856.4999999999995
2020-08-02,WI,621.0,956.0,1247.0,3106.0,223.0,27993.0,19809.0,0.0,0.0,973.0,2812.0,3.0,121.0,0.0,16629.599999999995,3961.3,1838.2
2020-08-02,WV,69.0,302.0,382.0,1114.0,52.0,10506.0,8844.0,0.0,0.0,259.0,479.0,0.0,0.0,0.0,4499.700000000001,763.6,148.1
2020-08-02,WY,13.0,16.0,63.0,180.0,5.0,2889.0,2206.0,0.0,0.0,36.0,168.0,0.0,0.0,0.0,285.7,89.3,31.3
2020-08-09,AK,8.0,20.0,40.0,35.0,2.0,830.0,665.0,0.0,0.0,34.0,98.0,0.0,0.0,0.0,1127.0,111.1,10.5
2020-08-09,AL,959.0,5162.0,2384.0,2766.0,748.0,26508.0,19655.0,0.0,0.0,4027.0,3022.0,15.0,25.0,0.0,62681.39999999999,9533.300000000001,2614.4999999999995
2020-08-09,AR,252.0,1683.0,1647.0,1707.0,257.0,23642.0,15528.0,0.0,0.0,1314.0,1335.0,5.0,0.0,0.0,27376.700000000004,4465.000000000001,1296.1999999999998
2020-08-09,AZ,1914.0,2561.0,1440.0,1744.0,547.0,15730.0,9863.0,0.0,0.0,1992.0,1563.0,3.0,295.0,19.0,37981.3,7701.7,3315.2999999999993
2020-08-09,CA,8837.0,17936.0,20274.0,11413.0,3418.0,114705.0,85425.0,0.0,0.0,14310.0,10140.0,79.0,3089.0,374.0,245836.8000000004,47127.50000000003,21530.499999999985
2020-08-09,CO,620.0,1304.0,1039.0,1973.0,506.0,20153.0,14639.0,0.0,0.0,1156.0,1108.0,5.0,20.0,2.0,20074.700000000008,7778.799999999999,3206.6
2020-08-09,CT,2357.0,6428.0,2710.0,4286.0,1872.0,24403.0,17857.0,0.0,0.0,3032.0,1370.0,14.0,44.0,0.0,73555.90000000002,21532.899999999987,5298.099999999999
2020-08-09,DC,311.0,485.0,295.0,247.0,93.0,2608.0,1992.0,0.0,0.0,287.0,92.0,6.0,13.0,0.0,4259.7,1011.1999999999998,374.5
2020-08-09,DE,317.0,780.0,394.0,543.0,244.0,4826.0,3456.0,0.0,0.0,489.0,316.0,1.0,7.0,2.0,8306.3,2633.6,1053.6
2020-08-09,FL,5598.0,11878.0,5758.0,7311.0,2215.0,80927.0,61782.0,0.0,0.0,14037.0,5227.0,30.0,206.0,27.0,135543.99999999997,25415.999999999978,11576.499999999989
2020-08-09,GA,2048.0,7039.0,4166.0,3759.0,1318.0,38024.0,28150.0,0.0,0.0,4576.0,2893.0,14.0,112.0,11.0,86543.59999999996,16829.800000000003,10281.6
2020-08-09,GU,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,HI,18.0,26.0,243.0,226.0,0.0,4201.0,3380.0,0.0,0.0,22.0,302.0,2.0,110.0,20.0,216.5,0.0,0.0
2020-08-09,IA,464.0,1642.0,2222.0,2489.0,456.0,28758.0,20891.0,0.0,0.0,1449.0,3641.0,14.0,111.0,13.0,33923.99999999999,9137.0,4251.400000000001
2020-08-09,ID,58.0,452.0,332.0,345.0,59.0,5922.0,3780.0,0.0,0.0,416.0,597.0,0.0,25.0,0.0,8620.4,1252.6,199.10000000000002
2020-08-09,IL,4914.0,9870.0,5272.0,8173.0,2820.0,87442.0,56992.0,0.0,0.0,6782.0,4661.0,44.0,383.0,61.0,113974.80000000002,32622.4,17798.399999999994
2020-08-09,IN,1130.0,4175.0,2058.0,3862.0,1457.0,50060.0,33995.0,0.0,0.0,2986.0,1798.0,15.0,211.0,39.0,65739.80000000002,26069.399999999994,9622.5
2020-08-09,KS,298.0,625.0,1046.0,1386.0,143.0,20674.0,15839.0,0.0,0.0,723.0,1871.0,0.0,25.0,0.0,12471.399999999996,2861.5,1006.7999999999998
2020-08-09,KY,869.0,2043.0,1023.0,1952.0,403.0,26142.0,20654.0,0.0,0.0,1397.0,1352.0,7.0,227.0,0.0,28425.300000000007,6118.699999999999,1945.3
2020-08-09,LA,1978.0,6303.0,1264.0,3742.0,1517.0,33291.0,22130.0,0.0,0.0,4808.0,1220.0,26.0,158.0,28.0,76129.10000000002,19077.300000000007,8999.4
2020-08-09,MA,3681.0,10462.0,3916.0,6655.0,3516.0,42389.0,30339.0,0.0,0.0,6126.0,1858.0,21.0,107.0,9.0,130775.39999999992,43861.59999999999,20619.099999999995
2020-08-09,MD,1743.0,5036.0,1593.0,3556.0,1227.0,26919.0,19938.0,0.0,0.0,3205.0,1382.0,24.0,340.0,0.0,53229.60000000001,13333.0,7031.099999999999
2020-08-09,ME,54.0,240.0,420.0,682.0,39.0,6614.0,5469.0,0.0,0.0,174.0,624.0,0.0,6.0,0.0,3655.7,573.9999999999999,154.10000000000002
2020-08-09,MI,2729.0,3948.0,2364.0,8727.0,1524.0,39494.0,31796.0,0.0,0.0,3894.0,6179.0,31.0,266.0,0.0,49983.70000000001,19713.799999999992,11508.899999999996
2020-08-09,MN,829.0,1898.0,1787.0,3122.0,642.0,27484.0,21221.0,0.0,0.0,1701.0,4019.0,10.0,52.0,38.0,25702.9,8655.0,3971.9999999999995
2020-08-09,MO,825.0,3031.0,2006.0,3469.0,617.0,54174.0,35144.0,0.0,0.0,2024.0,2296.0,12.0,3.0,0.0,39805.69999999998,8496.499999999998,4661.9000000000015
2020-08-09,MS,518.0,3608.0,1899.0,1582.0,704.0,17835.0,13873.0,0.0,0.0,2659.0,2092.0,17.0,31.0,3.0,54999.69999999998,11138.299999999997,3368.199999999998
2020-08-09,MT,40.0,20.0,109.0,282.0,4.0,5725.0,3594.0,0.0,0.0,38.0,348.0,0.0,0.0,0.0,452.79999999999995,126.3,123.3
2020-08-09,NC,1188.0,3664.0,2618.0,3892.0,822.0,44531.0,32881.0,0.0,0.0,2659.0,2533.0,19.0,91.0,0.0,46981.3,10997.1,4807.2
2020-08-09,ND,53.0,194.0,162.0,676.0,45.0,5757.0,4774.0,0.0,0.0,410.0,874.0,0.0,0.0,0.0,2446.0,490.09999999999997,551.0
2020-08-09,NE,223.0,552.0,707.0,1395.0,169.0,14576.0,10152.0,0.0,0.0,573.0,1660.0,1.0,27.0,0.0,10248.8,3636.7000000000003,817.6999999999999
2020-08-09,NH,201.0,1020.0,806.0,1024.0,269.0,7331.0,5771.0,0.0,0.0,510.0,953.0,2.0,15.0,0.0,10931.800000000001,2995.2999999999997,602.4000000000001
2020-08-09,NJ,5335.0,12621.0,3634.0,7622.0,4073.0,51651.0,34067.0,0.0,0.0,7233.0,2032.0,96.0,400.0,27.0,127262.80000000015,42331.700000000026,16045.199999999997
2020-08-09,NM,242.0,528.0,156.0,660.0,171.0,6829.0,4727.0,0.0,0.0,415.0,153.0,1.0,0.0,0.0,8755.3,3035.2999999999997,738.3000000000001
2020-08-09,NV,518.0,965.0,1012.0,448.0,150.0,6901.0,4893.0,0.0,0.0,732.0,826.0,4.0,208.0,36.0,12105.800000000003,2396.4,483.5
2020-08-09,NY,9158.0,12834.0,6990.0,12386.0,4594.0,111820.0,87872.0,0.0,0.0,13895.0,3749.0,55.0,1651.0,267.0,86258.50000000006,30063.299999999967,27240.699999999983
2020-08-09,OH,2563.0,6057.0,3689.0,8100.0,1562.0,84464.0,64405.0,0.0,0.0,4220.0,3077.0,20.0,562.0,42.0,94567.69999999995,25025.60000000001,11729.399999999998
2020-08-09,OK,420.0,1120.0,924.0,1366.0,191.0,27489.0,16568.0,0.0,0.0,858.0,1297.0,5.0,66.0,16.0,21291.0,3816.7000000000007,1116.6999999999998
2020-08-09,OR,288.0,316.0,615.0,994.0,64.0,9430.0,6502.0,0.0,0.0,308.0,707.0,0.0,6.0,0.0,6611.800000000001,1335.6999999999998,229.70000000000005
2020-08-09,PA,3882.0,11787.0,8270.0,18352.0,3510.0,85235.0,65471.0,0.0,0.0,6636.0,5951.0,22.0,327.0,32.0,121218.10000000005,38080.800000000025,12649.299999999997
2020-08-09,PR,0.0,1.0,1.0,1.0,0.0,182.0,83.0,0.0,0.0,1.0,5.0,0.0,18.0,1.0,111.1,0.0,0.0
2020-08-09,RI,549.0,1637.0,577.0,1078.0,538.0,8454.0,6211.0,0.0,0.0,972.0,406.0,7.0,14.0,0.0,19548.7,6537.199999999999,1700.0999999999997
2020-08-09,SC,1032.0,3799.0,2012.0,2455.0,655.0,19921.0,15311.0,0.0,0.0,2478.0,2107.0,12.0,22.0,0.0,44542.70000000001,7969.0,3089.399999999999
2020-08-09,SD,100.0,138.0,289.0,491.0,46.0,6508.0,5347.0,0.0,0.0,246.0,747.0,1.0,5.0,3.0,2515.2,585.4,426.1
2020-08-09,TN,759.0,1835.0,1274.0,3498.0,284.0,35922.0,24483.0,0.0,0.0,2506.0,1430.0,1.0,195.0,48.0,22277.299999999992,3543.5000000000005,1877.3999999999996
2020-08-09,TX,3660.0,15045.0,5419.0,8318.0,2469.0,131631.0,77101.0,0.0,0.0,11785.0,5123.0,35.0,387.0,124.0,233694.1999999999,39939.899999999994,12866.399999999994
2020-08-09,UT,443.0,514.0,458.0,376.0,116.0,7709.0,5026.0,0.0,0.0,577.0,543.0,1.0,145.0,0.0,10294.699999999999,2423.4,874.3999999999999
2020-08-09,VA,1051.0,2926.0,2359.0,2657.0,764.0,31357.0,24357.0,0.0,0.0,2184.0,2329.0,14.0,136.0,30.0,35040.59999999999,9590.599999999995,5541.299999999999
2020-08-09,VT,16.0,98.0,273.0,340.0,33.0,2938.0,2222.0,0.0,0.0,62.0,342.0,0.0,9.0,0.0,1211.0,400.1,68.0
2020-08-09,WA,671.0,1587.0,1285.0,1505.0,382.0,18865.0,13298.0,0.0,0.0,1197.0,1500.0,4.0,168.0,3.0,25717.8,6703.699999999999,1998.1
