Provider State,Week Ending,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths
DC,2020-07-05,7.0,240.0,0.0,468.0,6.0,273.0,8.0,213.0,0.0,92.0,3.0,246.0,0.0,84.0,0.0,6.0
DC,2020-07-12,16.0,256.0,1.0,469.0,5.0,278.0,11.0,224.0,1.0,93.0,2.0,248.0,1.0,85.0,0.0,6.0
DC,2020-07-19,26.0,282.0,8.0,477.0,5.0,283.0,4.0,228.0,0.0,93.0,4.0,252.0,4.0,89.0,0.0,6.0
DC,2020-07-26,8.0,290.0,2.0,479.0,6.0,289.0,5.0,233.0,0.0,93.0,15.0,267.0,1.0,90.0,0.0,6.0
DC,2020-08-02,11.0,301.0,2.0,481.0,5.0,294.0,6.0,239.0,0.0,93.0,13.0,280.0,1.0,91.0,0.0,6.0
DC,2020-08-09,10.0,311.0,4.0,485.0,1.0,295.0,8.0,247.0,0.0,93.0,7.0,287.0,1.0,92.0,0.0,6.0
DC,2020-08-16,3.0,314.0,0.0,485.0,1.0,296.0,2.0,249.0,0.0,93.0,9.0,296.0,0.0,92.0,0.0,6.0
DC,2020-08-23,5.0,319.0,2.0,487.0,5.0,301.0,5.0,254.0,0.0,93.0,4.0,300.0,5.0,97.0,0.0,6.0
DC,2020-08-30,5.0,324.0,0.0,487.0,0.0,301.0,4.0,258.0,0.0,93.0,4.0,304.0,6.0,103.0,0.0,6.0
DC,2020-09-06,3.0,327.0,2.0,489.0,19.0,320.0,10.0,268.0,0.0,93.0,5.0,309.0,1.0,104.0,0.0,6.0
DC,2020-09-13,1.0,328.0,1.0,490.0,4.0,324.0,6.0,274.0,0.0,93.0,3.0,312.0,1.0,105.0,0.0,6.0
DC,2020-09-20,5.0,333.0,0.0,490.0,2.0,326.0,7.0,281.0,0.0,93.0,5.0,317.0,2.0,107.0,0.0,6.0
DC,2020-09-27,7.0,340.0,1.0,491.0,4.0,330.0,5.0,286.0,0.0,93.0,6.0,323.0,1.0,108.0,0.0,6.0
DC,2020-10-04,6.0,346.0,2.0,493.0,1.0,331.0,10.0,296.0,0.0,93.0,4.0,327.0,2.0,110.0,0.0,6.0
DC,2020-10-11,2.0,348.0,2.0,495.0,2.0,333.0,10.0,306.0,0.0,93.0,9.0,336.0,0.0,110.0,0.0,6.0
DC,2020-10-18,7.0,355.0,3.0,498.0,1.0,334.0,9.0,315.0,2.0,95.0,12.0,348.0,0.0,110.0,0.0,6.0
DC,2020-10-25,2.0,357.0,3.0,501.0,1.0,335.0,7.0,322.0,0.0,95.0,9.0,357.0,1.0,111.0,0.0,6.0
DC,2020-11-01,0.0,357.0,2.0,503.0,1.0,336.0,6.0,328.0,0.0,95.0,9.0,366.0,1.0,112.0,0.0,6.0
DE,2020-05-24,109.0,109.0,574.0,574.0,241.0,241.0,323.0,323.0,173.0,173.0,291.0,291.0,155.0,155.0,1.0,1.0
DE,2020-05-31,34.0,143.0,63.0,637.0,41.0,282.0,37.0,360.0,26.0,199.0,32.0,323.0,24.0,179.0,0.0,1.0
DE,2020-06-07,33.0,176.0,69.0,706.0,8.0,290.0,30.0,390.0,15.0,214.0,24.0,347.0,31.0,210.0,0.0,1.0
DE,2020-06-14,37.0,213.0,17.0,723.0,17.0,307.0,22.0,412.0,10.0,224.0,23.0,370.0,26.0,236.0,0.0,1.0
DE,2020-06-21,24.0,237.0,12.0,735.0,9.0,316.0,28.0,440.0,8.0,232.0,20.0,390.0,9.0,245.0,0.0,1.0
DE,2020-06-28,13.0,250.0,5.0,740.0,10.0,326.0,14.0,450.0,4.0,232.0,8.0,398.0,10.0,255.0,0.0,1.0
DE,2020-07-05,13.0,263.0,4.0,744.0,11.0,337.0,12.0,462.0,2.0,234.0,13.0,411.0,6.0,261.0,0.0,1.0
DE,2020-07-12,11.0,274.0,5.0,749.0,4.0,341.0,13.0,475.0,3.0,237.0,9.0,420.0,9.0,270.0,0.0,1.0
DE,2020-07-19,12.0,286.0,12.0,761.0,17.0,358.0,18.0,493.0,2.0,239.0,22.0,442.0,7.0,277.0,0.0,1.0
DE,2020-07-26,11.0,297.0,8.0,769.0,15.0,373.0,16.0,509.0,2.0,241.0,23.0,465.0,7.0,284.0,0.0,1.0
DE,2020-08-02,11.0,308.0,8.0,777.0,6.0,379.0,8.0,517.0,1.0,242.0,11.0,476.0,13.0,297.0,0.0,1.0
DE,2020-08-09,9.0,317.0,3.0,780.0,15.0,394.0,26.0,543.0,2.0,244.0,13.0,489.0,19.0,316.0,0.0,1.0
DE,2020-08-16,17.0,334.0,1.0,781.0,4.0,398.0,16.0,559.0,0.0,244.0,7.0,496.0,4.0,320.0,0.0,1.0
DE,2020-08-23,5.0,339.0,2.0,783.0,11.0,409.0,16.0,575.0,1.0,245.0,7.0,503.0,5.0,325.0,0.0,1.0
DE,2020-08-30,6.0,345.0,1.0,784.0,1.0,410.0,22.0,597.0,0.0,245.0,12.0,515.0,7.0,332.0,0.0,1.0
DE,2020-09-06,2.0,347.0,0.0,784.0,10.0,420.0,14.0,611.0,0.0,245.0,8.0,523.0,7.0,339.0,0.0,1.0
DE,2020-09-13,2.0,349.0,0.0,784.0,2.0,422.0,11.0,622.0,0.0,245.0,7.0,530.0,5.0,344.0,0.0,1.0
DE,2020-09-20,0.0,349.0,8.0,792.0,10.0,432.0,10.0,632.0,1.0,246.0,23.0,553.0,7.0,351.0,0.0,1.0
DE,2020-09-27,1.0,350.0,60.0,852.0,7.0,439.0,15.0,647.0,1.0,247.0,49.0,602.0,4.0,355.0,0.0,1.0
DE,2020-10-04,7.0,357.0,56.0,908.0,7.0,446.0,16.0,663.0,3.0,250.0,34.0,636.0,11.0,366.0,0.0,1.0
DE,2020-10-11,17.0,374.0,23.0,931.0,16.0,462.0,20.0,683.0,5.0,255.0,36.0,672.0,14.0,380.0,0.0,1.0
DE,2020-10-18,16.0,390.0,40.0,971.0,6.0,468.0,23.0,706.0,2.0,257.0,38.0,710.0,23.0,403.0,0.0,1.0
DE,2020-10-25,10.0,400.0,56.0,1027.0,12.0,480.0,23.0,729.0,6.0,263.0,44.0,754.0,19.0,422.0,0.0,1.0
DE,2020-11-01,28.0,428.0,39.0,1066.0,10.0,490.0,21.0,750.0,3.0,266.0,19.0,773.0,16.0,438.0,0.0,1.0
FL,2020-05-24,642.0,642.0,1936.0,1936.0,1295.0,1295.0,1941.0,1941.0,480.0,480.0,1324.0,1324.0,1316.0,1316.0,1.0,1.0
FL,2020-05-31,268.0,910.0,316.0,2252.0,232.0,1527.0,443.0,2384.0,122.0,602.0,340.0,1664.0,243.0,1559.0,0.0,1.0
FL,2020-06-07,279.0,1189.0,362.0,2614.0,213.0,1740.0,450.0,2834.0,107.0,709.0,447.0,2111.0,188.0,1747.0,0.0,1.0
FL,2020-06-14,261.0,1450.0,233.0,2847.0,149.0,1889.0,403.0,3237.0,82.0,791.0,346.0,2457.0,158.0,1905.0,0.0,1.0
FL,2020-06-21,276.0,1726.0,352.0,3199.0,308.0,2197.0,422.0,3659.0,60.0,851.0,446.0,2903.0,221.0,2126.0,0.0,1.0
FL,2020-06-28,333.0,2059.0,598.0,3797.0,305.0,2502.0,385.0,4044.0,76.0,927.0,682.0,3585.0,352.0,2478.0,0.0,1.0
FL,2020-07-05,340.0,2399.0,623.0,4420.0,389.0,2891.0,443.0,4487.0,91.0,1018.0,1057.0,4642.0,475.0,2953.0,3.0,4.0
FL,2020-07-12,385.0,2784.0,1241.0,5661.0,609.0,3500.0,477.0,4964.0,148.0,1166.0,2070.0,6712.0,571.0,3524.0,4.0,8.0
FL,2020-07-19,441.0,3225.0,1703.0,7364.0,613.0,4113.0,579.0,5543.0,221.0,1387.0,2280.0,8992.0,572.0,4096.0,4.0,12.0
FL,2020-07-26,744.0,3969.0,1717.0,9081.0,622.0,4735.0,624.0,6167.0,280.0,1667.0,2138.0,11130.0,402.0,4498.0,8.0,20.0
FL,2020-08-02,824.0,4793.0,1508.0,10589.0,576.0,5311.0,571.0,6738.0,274.0,1941.0,1536.0,12666.0,406.0,4904.0,6.0,26.0
FL,2020-08-09,836.0,5629.0,1318.0,11907.0,464.0,5775.0,592.0,7330.0,279.0,2220.0,1392.0,14058.0,324.0,5228.0,4.0,30.0
FL,2020-08-16,822.0,6451.0,937.0,12844.0,443.0,6218.0,575.0,7905.0,215.0,2435.0,1126.0,15184.0,222.0,5450.0,7.0,37.0
FL,2020-08-23,668.0,7119.0,910.0,13754.0,264.0,6482.0,507.0,8412.0,205.0,2640.0,902.0,16086.0,210.0,5660.0,3.0,40.0
FL,2020-08-30,589.0,7708.0,668.0,14422.0,261.0,6743.0,476.0,8888.0,161.0,2801.0,646.0,16732.0,166.0,5826.0,2.0,42.0
FL,2020-09-06,473.0,8181.0,799.0,15221.0,225.0,6968.0,420.0,9308.0,99.0,2900.0,653.0,17385.0,159.0,5985.0,5.0,47.0
FL,2020-09-13,424.0,8605.0,794.0,16015.0,157.0,7125.0,378.0,9686.0,94.0,2994.0,578.0,17963.0,143.0,6128.0,2.0,49.0
FL,2020-09-20,362.0,8967.0,566.0,16581.0,98.0,7223.0,364.0,10050.0,74.0,3068.0,542.0,18505.0,105.0,6233.0,5.0,54.0
FL,2020-09-27,275.0,9242.0,441.0,17022.0,136.0,7359.0,337.0,10387.0,87.0,3155.0,401.0,18906.0,114.0,6347.0,1.0,55.0
FL,2020-10-04,228.0,9327.0,337.0,17359.0,88.0,7447.0,302.0,10685.0,57.0,3208.0,355.0,19241.0,100.0,6440.0,2.0,57.0
FL,2020-10-11,212.0,9539.0,238.0,17597.0,80.0,7527.0,328.0,11013.0,62.0,3270.0,288.0,19529.0,120.0,6560.0,4.0,61.0
FL,2020-10-18,202.0,9741.0,256.0,17853.0,97.0,7624.0,279.0,11292.0,41.0,3311.0,394.0,19923.0,98.0,6658.0,3.0,64.0
FL,2020-10-25,205.0,9946.0,243.0,18096.0,117.0,7741.0,281.0,11573.0,31.0,3342.0,305.0,20228.0,95.0,6753.0,0.0,64.0
FL,2020-11-01,174.0,10120.0,259.0,18355.0,110.0,7851.0,262.0,11835.0,32.0,3374.0,330.0,20558.0,75.0,6828.0,0.0,64.0
GA,2020-05-24,655.0,655.0,2551.0,2551.0,1685.0,1685.0,1449.0,1449.0,423.0,423.0,1190.0,1190.0,967.0,967.0,4.0,4.0
GA,2020-05-31,158.0,813.0,235.0,2786.0,248.0,1933.0,240.0,1689.0,108.0,531.0,254.0,1444.0,161.0,1128.0,0.0,4.0
GA,2020-06-07,106.0,919.0,376.0,3162.0,211.0,2144.0,204.0,1893.0,87.0,618.0,198.0,1642.0,78.0,1206.0,0.0,4.0
GA,2020-06-14,129.0,1048.0,236.0,3398.0,175.0,2319.0,195.0,2088.0,59.0,677.0,204.0,1846.0,85.0,1291.0,0.0,4.0
GA,2020-06-21,122.0,1170.0,255.0,3653.0,234.0,2553.0,179.0,2267.0,70.0,747.0,136.0,1982.0,49.0,1340.0,3.0,7.0
GA,2020-06-28,113.0,1283.0,198.0,3851.0,206.0,2759.0,190.0,2457.0,64.0,811.0,177.0,2159.0,147.0,1487.0,1.0,8.0
GA,2020-07-05,110.0,1393.0,352.0,4203.0,170.0,2929.0,201.0,2658.0,42.0,853.0,254.0,2413.0,223.0,1710.0,1.0,9.0
GA,2020-07-12,125.0,1518.0,430.0,4633.0,311.0,3240.0,207.0,2865.0,54.0,907.0,383.0,2796.0,231.0,1941.0,0.0,9.0
GA,2020-07-19,158.0,1676.0,532.0,5165.0,220.0,3460.0,211.0,3076.0,71.0,978.0,497.0,3293.0,240.0,2181.0,1.0,10.0
GA,2020-07-26,111.0,1787.0,557.0,5722.0,233.0,3693.0,188.0,3264.0,72.0,1050.0,464.0,3757.0,262.0,2443.0,2.0,12.0
GA,2020-08-02,134.0,1921.0,534.0,6256.0,260.0,3953.0,226.0,3490.0,113.0,1163.0,390.0,4147.0,218.0,2661.0,1.0,13.0
GA,2020-08-09,127.0,2048.0,752.0,7008.0,211.0,4164.0,236.0,3726.0,119.0,1282.0,416.0,4563.0,232.0,2893.0,1.0,14.0
GA,2020-08-16,176.0,2224.0,590.0,7598.0,152.0,4316.0,210.0,3936.0,88.0,1370.0,361.0,4924.0,138.0,3031.0,1.0,15.0
GA,2020-08-23,138.0,2362.0,473.0,8071.0,142.0,4458.0,212.0,4148.0,93.0,1463.0,278.0,5202.0,140.0,3171.0,1.0,16.0
GA,2020-08-30,130.0,2492.0,327.0,8398.0,178.0,4636.0,231.0,4379.0,89.0,1552.0,236.0,5438.0,120.0,3291.0,1.0,17.0
GA,2020-09-06,123.0,2615.0,385.0,8783.0,115.0,4751.0,177.0,4556.0,68.0,1620.0,209.0,5647.0,82.0,3373.0,0.0,17.0
GA,2020-09-13,75.0,2690.0,338.0,9121.0,47.0,4798.0,193.0,4749.0,65.0,1685.0,304.0,5951.0,47.0,3420.0,1.0,18.0
GA,2020-09-20,86.0,2776.0,284.0,9405.0,47.0,4845.0,183.0,4932.0,58.0,1743.0,274.0,6225.0,65.0,3485.0,0.0,18.0
GA,2020-09-27,77.0,2853.0,131.0,9536.0,21.0,4866.0,180.0,5112.0,34.0,1777.0,201.0,6426.0,74.0,3559.0,1.0,19.0
GA,2020-10-04,107.0,2960.0,154.0,9690.0,36.0,4902.0,174.0,5286.0,29.0,1806.0,184.0,6610.0,80.0,3639.0,5.0,24.0
GA,2020-10-11,87.0,3047.0,133.0,9823.0,67.0,4969.0,157.0,5443.0,23.0,1829.0,178.0,6788.0,78.0,3717.0,1.0,25.0
GA,2020-10-18,80.0,3127.0,252.0,10075.0,134.0,5103.0,150.0,5593.0,34.0,1863.0,141.0,6929.0,76.0,3793.0,0.0,25.0
GA,2020-10-25,63.0,3190.0,269.0,10344.0,57.0,5160.0,184.0,5777.0,45.0,1908.0,231.0,7160.0,78.0,3871.0,0.0,25.0
GA,2020-11-01,67.0,3257.0,220.0,10564.0,31.0,5191.0,150.0,5927.0,29.0,1937.0,165.0,7325.0,41.0,3912.0,2.0,27.0
GU,2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-09-13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-09-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-09-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-10-04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-10-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-10-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-10-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU,2020-11-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2020-05-24,0.0,0.0,1.0,1.0,115.0,115.0,103.0,103.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0
HI,2020-05-31,0.0,0.0,0.0,1.0,11.0,126.0,5.0,108.0,0.0,0.0,0.0,0.0,10.0,116.0,0.0,0.0
HI,2020-06-07,1.0,1.0,0.0,1.0,14.0,140.0,5.0,113.0,0.0,0.0,3.0,3.0,15.0,131.0,0.0,0.0
HI,2020-06-14,0.0,1.0,0.0,1.0,10.0,150.0,12.0,125.0,0.0,0.0,1.0,4.0,9.0,140.0,0.0,0.0
HI,2020-06-21,0.0,1.0,7.0,8.0,8.0,158.0,12.0,137.0,0.0,0.0,4.0,8.0,22.0,162.0,0.0,0.0
HI,2020-06-28,1.0,2.0,3.0,11.0,21.0,179.0,8.0,145.0,0.0,0.0,1.0,9.0,21.0,183.0,0.0,0.0
HI,2020-07-05,1.0,3.0,1.0,12.0,14.0,190.0,8.0,153.0,0.0,0.0,0.0,9.0,11.0,190.0,0.0,0.0
HI,2020-07-12,1.0,4.0,0.0,12.0,8.0,198.0,9.0,162.0,0.0,0.0,1.0,10.0,20.0,210.0,0.0,0.0
HI,2020-07-19,1.0,5.0,8.0,20.0,8.0,206.0,17.0,179.0,0.0,0.0,4.0,14.0,26.0,236.0,0.0,0.0
HI,2020-07-26,2.0,7.0,2.0,22.0,10.0,216.0,16.0,195.0,0.0,0.0,2.0,16.0,24.0,260.0,2.0,2.0
HI,2020-08-02,3.0,10.0,3.0,25.0,10.0,226.0,14.0,209.0,0.0,0.0,2.0,18.0,10.0,270.0,0.0,2.0
HI,2020-08-09,8.0,18.0,1.0,26.0,17.0,243.0,17.0,226.0,0.0,0.0,4.0,22.0,32.0,302.0,0.0,2.0
HI,2020-08-16,0.0,18.0,5.0,31.0,10.0,253.0,16.0,242.0,0.0,0.0,3.0,25.0,29.0,331.0,0.0,2.0
HI,2020-08-23,9.0,27.0,14.0,45.0,20.0,273.0,14.0,256.0,0.0,0.0,16.0,41.0,39.0,370.0,0.0,2.0
HI,2020-08-30,4.0,31.0,30.0,75.0,89.0,362.0,24.0,280.0,8.0,8.0,27.0,68.0,62.0,432.0,0.0,2.0
HI,2020-09-06,4.0,35.0,42.0,117.0,29.0,391.0,14.0,294.0,6.0,14.0,28.0,96.0,32.0,464.0,0.0,2.0
HI,2020-09-13,4.0,39.0,14.0,131.0,29.0,420.0,22.0,316.0,8.0,22.0,21.0,117.0,16.0,480.0,0.0,2.0
HI,2020-09-20,0.0,39.0,4.0,135.0,46.0,466.0,20.0,336.0,7.0,29.0,12.0,129.0,21.0,501.0,0.0,2.0
HI,2020-09-27,1.0,40.0,19.0,154.0,20.0,486.0,31.0,367.0,12.0,41.0,16.0,145.0,16.0,517.0,0.0,2.0
HI,2020-10-04,3.0,43.0,30.0,184.0,28.0,514.0,12.0,379.0,3.0,44.0,7.0,152.0,16.0,533.0,0.0,2.0
HI,2020-10-11,4.0,47.0,27.0,211.0,41.0,555.0,14.0,393.0,4.0,48.0,12.0,164.0,27.0,560.0,0.0,2.0
HI,2020-10-18,6.0,53.0,7.0,218.0,25.0,580.0,19.0,412.0,3.0,51.0,6.0,170.0,16.0,576.0,0.0,2.0
HI,2020-10-25,2.0,55.0,4.0,222.0,14.0,594.0,16.0,428.0,8.0,59.0,6.0,176.0,14.0,590.0,0.0,2.0
HI,2020-11-01,2.0,57.0,0.0,222.0,16.0,610.0,11.0,439.0,0.0,59.0,1.0,177.0,14.0,604.0,0.0,2.0
IA,2020-05-24,154.0,154.0,788.0,788.0,811.0,811.0,976.0,976.0,197.0,197.0,488.0,488.0,1249.0,1249.0,9.0,9.0
IA,2020-05-31,39.0,193.0,107.0,895.0,175.0,986.0,159.0,1135.0,51.0,248.0,100.0,588.0,249.0,1498.0,1.0,10.0
IA,2020-06-07,38.0,231.0,54.0,949.0,135.0,1121.0,122.0,1257.0,28.0,276.0,62.0,650.0,216.0,1714.0,2.0,12.0
IA,2020-06-14,34.0,265.0,37.0,986.0,148.0,1269.0,142.0,1399.0,35.0,311.0,73.0,723.0,155.0,1869.0,0.0,12.0
IA,2020-06-21,32.0,297.0,40.0,1026.0,132.0,1401.0,115.0,1514.0,19.0,330.0,46.0,769.0,190.0,2059.0,0.0,12.0
IA,2020-06-28,33.0,330.0,18.0,1044.0,149.0,1550.0,104.0,1618.0,6.0,336.0,40.0,809.0,187.0,2246.0,0.0,12.0
IA,2020-07-05,29.0,359.0,108.0,1152.0,111.0,1661.0,134.0,1752.0,12.0,348.0,120.0,929.0,233.0,2479.0,0.0,12.0
IA,2020-07-12,22.0,381.0,131.0,1283.0,129.0,1790.0,175.0,1927.0,46.0,394.0,107.0,1036.0,231.0,2710.0,0.0,12.0
IA,2020-07-19,31.0,412.0,88.0,1371.0,132.0,1922.0,122.0,2049.0,17.0,411.0,99.0,1135.0,236.0,2946.0,0.0,12.0
IA,2020-07-26,38.0,450.0,97.0,1468.0,116.0,2038.0,149.0,2198.0,28.0,439.0,123.0,1258.0,265.0,3211.0,1.0,13.0
IA,2020-08-02,15.0,465.0,89.0,1557.0,115.0,2153.0,157.0,2350.0,28.0,467.0,103.0,1361.0,215.0,3424.0,0.0,13.0
IA,2020-08-09,24.0,489.0,83.0,1640.0,89.0,2242.0,140.0,2490.0,17.0,484.0,78.0,1439.0,210.0,3634.0,1.0,14.0
IA,2020-08-16,18.0,507.0,69.0,1709.0,84.0,2326.0,140.0,2630.0,16.0,500.0,70.0,1509.0,206.0,3840.0,0.0,14.0
IA,2020-08-23,19.0,526.0,183.0,1892.0,125.0,2451.0,165.0,2795.0,29.0,529.0,156.0,1665.0,256.0,4096.0,1.0,15.0
IA,2020-08-30,21.0,547.0,109.0,2001.0,142.0,2593.0,160.0,2955.0,35.0,564.0,144.0,1809.0,221.0,4317.0,1.0,16.0
IA,2020-09-06,26.0,573.0,111.0,2112.0,70.0,2663.0,137.0,3092.0,26.0,590.0,148.0,1957.0,214.0,4531.0,1.0,17.0
IA,2020-09-13,30.0,603.0,115.0,2227.0,46.0,2709.0,129.0,3221.0,19.0,609.0,201.0,2158.0,170.0,4701.0,0.0,17.0
IA,2020-09-20,39.0,642.0,128.0,2355.0,54.0,2763.0,115.0,3336.0,13.0,622.0,286.0,2444.0,177.0,4878.0,1.0,18.0
IA,2020-09-27,29.0,671.0,213.0,2568.0,87.0,2850.0,136.0,3472.0,32.0,654.0,256.0,2700.0,191.0,5069.0,1.0,19.0
IA,2020-10-04,26.0,697.0,184.0,2752.0,58.0,2908.0,161.0,3633.0,29.0,683.0,253.0,2953.0,168.0,5237.0,0.0,19.0
IA,2020-10-11,31.0,728.0,204.0,2956.0,77.0,2985.0,154.0,3787.0,41.0,724.0,216.0,3169.0,170.0,5407.0,0.0,19.0
IA,2020-10-18,60.0,785.0,333.0,3286.0,93.0,3078.0,166.0,3953.0,35.0,759.0,320.0,3489.0,211.0,5614.0,1.0,19.0
IA,2020-10-25,51.0,836.0,392.0,3678.0,87.0,3165.0,184.0,4137.0,55.0,814.0,369.0,3858.0,207.0,5821.0,1.0,20.0
IA,2020-11-01,69.0,905.0,488.0,4166.0,129.0,3294.0,163.0,4300.0,52.0,866.0,429.0,4287.0,234.0,6055.0,0.0,20.0
ID,2020-05-24,5.0,5.0,57.0,57.0,41.0,41.0,101.0,101.0,13.0,13.0,42.0,42.0,34.0,34.0,0.0,0.0
ID,2020-05-31,5.0,10.0,1.0,58.0,5.0,46.0,22.0,123.0,1.0,14.0,8.0,50.0,25.0,59.0,0.0,0.0
ID,2020-06-07,2.0,12.0,0.0,58.0,5.0,51.0,22.0,145.0,0.0,14.0,10.0,60.0,24.0,83.0,0.0,0.0
ID,2020-06-14,0.0,12.0,0.0,58.0,6.0,57.0,18.0,163.0,1.0,15.0,6.0,66.0,23.0,106.0,0.0,0.0
ID,2020-06-21,1.0,13.0,0.0,58.0,5.0,62.0,21.0,184.0,0.0,15.0,7.0,73.0,52.0,158.0,0.0,0.0
ID,2020-06-28,2.0,15.0,5.0,63.0,13.0,75.0,13.0,197.0,0.0,15.0,16.0,89.0,42.0,200.0,0.0,0.0
ID,2020-07-05,3.0,18.0,28.0,91.0,49.0,124.0,25.0,222.0,2.0,17.0,42.0,131.0,72.0,272.0,0.0,0.0
ID,2020-07-12,2.0,20.0,25.0,116.0,52.0,176.0,17.0,239.0,3.0,20.0,40.0,171.0,90.0,362.0,0.0,0.0
ID,2020-07-19,2.0,22.0,47.0,163.0,76.0,252.0,14.0,253.0,1.0,21.0,40.0,211.0,80.0,442.0,0.0,0.0
ID,2020-07-26,14.0,36.0,91.0,254.0,41.0,293.0,25.0,278.0,10.0,31.0,67.0,278.0,62.0,504.0,0.0,0.0
ID,2020-08-02,11.0,47.0,113.0,367.0,23.0,316.0,35.0,313.0,16.0,47.0,82.0,360.0,60.0,564.0,0.0,0.0
ID,2020-08-09,13.0,60.0,84.0,451.0,16.0,332.0,32.0,345.0,12.0,59.0,56.0,416.0,33.0,597.0,0.0,0.0
ID,2020-08-16,16.0,76.0,71.0,522.0,12.0,344.0,21.0,366.0,7.0,66.0,62.0,478.0,32.0,629.0,0.0,0.0
ID,2020-08-23,15.0,91.0,54.0,576.0,8.0,352.0,29.0,395.0,14.0,80.0,41.0,519.0,53.0,682.0,0.0,0.0
ID,2020-08-30,10.0,101.0,17.0,593.0,4.0,356.0,23.0,418.0,7.0,87.0,24.0,543.0,23.0,705.0,0.0,0.0
ID,2020-09-06,6.0,107.0,27.0,620.0,0.0,356.0,24.0,442.0,5.0,92.0,37.0,580.0,9.0,714.0,0.0,0.0
ID,2020-09-13,9.0,116.0,19.0,639.0,2.0,358.0,21.0,463.0,4.0,96.0,25.0,605.0,21.0,735.0,0.0,0.0
